291,17:43:04.882,Thread Group 1-2,GET - Filmes,4581,Success,540,158,4581,0
292,17:43:06.843,Thread Group 1-4,GET - Filmes,2621,Success,540,158,2621,0
293,17:43:08.806,Thread Group 1-10,POST - Comprar,1312,Success,312,200,1312,0
294,17:43:08.806,Thread Group 1-5,POST - Comprar,1968,Success,312,200,1968,0
295,17:43:08.806,Thread Group 1-1,POST - Comprar,2611,Success,312,200,2610,0
296,17:43:07.498,Thread Group 1-6,GET - Filmes,4559,Success,540,158,4559,0
297,17:43:08.807,Thread Group 1-3,POST - Comprar,3250,Success,312,200,3250,0
298,17:43:08.806,Thread Group 1-7,GET - Filmes,3251,Success,540,158,3251,0
299,17:43:08.154,Thread Group 1-9,GET - Filmes,3904,Success,540,158,3904,0
300,17:43:09.464,Thread Group 1-2,POST - Comprar,3234,Success,313,200,3234,0
301,17:43:09.464,Thread Group 1-4,POST - Comprar,3872,Success,312,200,3872,0
302,17:43:12.057,Thread Group 1-6,POST - Comprar,1921,Success,313,200,1920,0
303,17:43:12.058,Thread Group 1-7,POST - Comprar,2560,Success,312,200,2560,0
304,17:43:10.119,Thread Group 1-10,GET - Filmes,5138,Success,540,158,5138,0
305,17:43:12.058,Thread Group 1-9,POST - Comprar,3199,Success,313,200,3199,0
306,17:43:10.775,Thread Group 1-5,GET - Filmes,4482,Success,540,158,4482,0
307,17:43:11.417,Thread Group 1-1,GET - Filmes,3840,Success,540,158,3840,0
308,17:43:09.464,Thread Group 1-8,GET - Filmes,5793,Success,540,158,5793,0
309,17:43:15.258,Thread Group 1-10,POST - Comprar,646,Success,313,200,646,0
310,17:43:12.699,Thread Group 1-2,GET - Filmes,3205,Success,540,158,3205,0
311,17:43:12.057,Thread Group 1-3,GET - Filmes,3847,Success,540,158,3847,0
312,17:43:15.258,Thread Group 1-5,POST - Comprar,1286,Success,312,200,1286,0
313,17:43:15.259,Thread Group 1-1,POST - Comprar,1922,Success,313,200,1922,0
314,17:43:15.259,Thread Group 1-8,POST - Comprar,2563,Success,312,200,2563,0
315,17:43:13.978,Thread Group 1-6,GET - Filmes,3843,Success,540,158,3843,0
316,17:43:14.618,Thread Group 1-7,GET - Filmes,3203,Success,540,158,3203,0
317,17:43:15.258,Thread Group 1-9,GET - Filmes,2564,Success,540,158,2564,0
318,17:43:13.336,Thread Group 1-4,GET - Filmes,4485,Success,540,158,4485,0
319,17:43:15.905,Thread Group 1-3,POST - Comprar,2558,Success,313,200,2558,0
320,17:43:15.905,Thread Group 1-2,POST - Comprar,3198,Success,312,200,3198,0
321,17:43:17.822,Thread Group 1-6,POST - Comprar,1922,Success,313,200,1922,0
322,17:43:17.822,Thread Group 1-7,POST - Comprar,2561,Success,312,200,2561,0
323,17:43:17.822,Thread Group 1-9,POST - Comprar,3203,Success,313,200,3203,0
324,17:43:17.822,Thread Group 1-4,POST - Comprar,3843,Success,312,200,3843,0
325,17:43:16.544,Thread Group 1-5,GET - Filmes,5121,Success,540,158,5121,0
326,17:43:17.182,Thread Group 1-1,GET - Filmes,4484,Success,540,158,4484,0
